Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Zero-effect (x2),2,0,-0.9166666666666667,10.4560005638632,0.05107441108869996,0.2794528838965802
Zero-effect (x2),2,1,-0.75,5.498545215232298,0.026858735995402234,0.14695717624030838
Zero-effect (x2),2,2,-0.5833333333333334,2.4200184270739555,0.011821060570116997,0.06467875784800228
Zero-effect (x2),2,3,-0.4166666666666667,1.0270434813719476,0.005016797833279718,0.02744933504962744
Zero-effect (x2),2,4,-0.25000000000000006,0.24367527657886967,0.0011902802770645184,0.006512600908764914
Zero-effect (x2),2,5,-0.08333333333333337,0.15686005099269096,0.0007662140680714638,0.004192328926374536
Zero-effect (x2),2,6,0.08333333333333326,0.14855704648653045,0.0007256563937648455,0.0039704182120358185
Zero-effect (x2),2,7,0.2499999999999999,0.32332468435924966,0.0015793436260094428,0.008641355260769095
Zero-effect (x2),2,8,0.41666666666666663,0.8410785085288808,0.004108414994825047,0.02247913180151828
Zero-effect (x2),2,9,0.5833333333333333,2.799951552390212,0.013676919367187231,0.07483306177223997
Zero-effect (x2),2,10,0.7499999999999999,5.6423510613967665,0.027561184207708842,0.1508006112311919
Zero-effect (x2),2,11,0.9166666666666666,7.858563571971899,0.038386714307260886,0.21003233885258726
Oscillator (x1),1,0,-0.9166666666666667,11.139486474576188,0.05441303374502773,0.06658192873722227
Oscillator (x1),1,1,-0.75,20.81349721265724,0.10166766024350748,0.12440454875082047
Oscillator (x1),1,2,-0.5833333333333334,10.354502592235804,0.05057862409099429,0.06188999423618921
Oscillator (x1),1,3,-0.4166666666666667,10.127812856808305,0.049471313062643,0.06053504489950822
Oscillator (x1),1,4,-0.25000000000000006,20.971158846805338,0.10243778980367854,0.1253469095780813
Oscillator (x1),1,5,-0.08333333333333337,10.389702629254316,0.050750565661773696,0.06210038870649655
Oscillator (x1),1,6,0.08333333333333326,10.803778604895342,0.05277320199128339,0.06457536609121253
Oscillator (x1),1,7,0.2499999999999999,20.992070858483203,0.10253993867739025,0.12547190295856311
Oscillator (x1),1,8,0.41666666666666663,10.227086022496223,0.04995623255393924,0.06112841146613025
Oscillator (x1),1,9,0.5833333333333333,9.96050366666168,0.048654058099402125,0.059535019575104806
Oscillator (x1),1,10,0.7499999999999999,20.971496996935457,0.10243944156513844,0.1253489307383851
Oscillator (x1),1,11,0.9166666666666666,10.553856486694713,0.05155240777583044,0.063081554262286
